"ID","asset_Name","asset_SerialNumber","asset_PartNumber","asset_PurchasingProject","asset_AcquiredDate","asset_CEHAssetNumber","asset_PurchaseOrderNumber","asset_PurchaseOrderDate","asset_POAttachments","asset_PurchasePrice","asset_ProjectManager","asset_RetiredDate","asset_CurrentCondition","asset_Obsolete","asset_Contract_Required","asset_Instrument_Type","asset_ContractorID","asset_Contractor","asset_Site","asset_PM_ID","asset_Description","asset_Quantity","asset_Type","asset_Make","asset_Model","asset_Version","asset_Firmware","asset_Software","asset_Calibration_Interval","asset_Calibration_Requirements","asset_Manufacture","asset_Manufacture_Date","asset_Height","asset_Depth","asset_Canopy_Height","asset_Test","asset_Alias","asset_Keywords","asset_Routine_Maintenance","asset_Comments","asset_Specialist_training_or_other_requirements"
655,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68173",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
656,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68174",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
657,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68178",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
658,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68180",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
659,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68181",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
660,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68183",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
661,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68185",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
662,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68515",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
663,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68516",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
664,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68553",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
665,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68554",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
666,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68533",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
667,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68535",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
668,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68537",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
669,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68542",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
670,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68544",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
671,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68545",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
672,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68549",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
673,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68552",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
674,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68519",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
675,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68521",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
676,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68522",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
677,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68523",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
678,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68525",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
679,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68526",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
680,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68527",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
681,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68528",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
682,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68529",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
683,CS655-DS 12CM WATER CONTENT REFLECTOMETER PLUS C/W 10 METRE CABLE,"68531",CS655-33-DS-PT,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,228.65,,,Excellent,,false,,,,Wallingford,,Item-009750-010,1,Fixed,USA,CS655-33-DS-PT,,,,,,,,,,,,,,,,
684,DPS8100 BAROMETRIC PRESSURE SENSOR (500-1080mB) C/W RS232,"13252758",,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,1763.75,,,Excellent,,false,,,,Wallingford,,Item-011474,1,Fixed,Finland,DPS800,,,,,,,,,,,,,,,,
685,DPS8100 BAROMETRIC PRESSURE SENSOR (500-1080mB) C/W RS232,"13252757",,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,1763.75,,,Excellent,,false,,,,Wallingford,,Item-011474,1,Fixed,Finland,DPS800,,,,,,,,,,,,,,,,
686,DPS8100 BAROMETRIC PRESSURE SENSOR (500-1080mB) C/W RS232,"13252759",,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,1763.75,,,Excellent,,false,,,,Wallingford,,,1,Fixed,Druck,DPS8100,,,,,,Finland,,,,,,,,,,
687,EC100 Electronics Module for CO2 and H2O gas analyser w/ 3D sonic anemometer,"3707",,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,Part of Eddy covariance sys,1,Fixed,USA,Campbell Scientific,,,,,,,,,,,,,,,,
688,EC100 Electronics Module for CO2 and H2O gas analyser w/ 3D sonic anemometer,"3808",,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,price included in CPEC310 CLOSE PATH EDDY COVARIANCE SYSTEM ,1,Fixed,campbell scientific,EC100,,,,,,usa,,,,,,,,,,
689,EC100 Electronics Module for CO2 and H2O gas analyser w/ 3D sonic anemometer,"3803",,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,price included in CPEC310 CLOSE PATH EDDY COVARIANCE SYSTEM ,1,Fixed,campbell scientific,EC100,,,,,,usa,,,,,,,,,,
690,Enclosure mast mounting kit,,,"09191",2025-04-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,290.72,,,Excellent,,false,,,,Wallingford,,Item- 010713,4,Consumable,UK,,,,,,,Campbell Scientific,,,,,,,,,,
691,Enclosure mast mounting kit,,,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,290.72,,,Excellent,,false,,,,Wallingford,,Item- 010713,4,Consumable,UK,,,,,,,Campbell Scientific,,,,,,,,,,
692,Enclosure mast mounting kit,,,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,290.72,,,Excellent,,false,,,,Wallingford,,Item- 010713,4,Consumable,UK,,,,,,,Campbell Scientific,,,,,,,,,,
693,Enclosure mast mounting kit,,,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,290.72,,,Excellent,,false,,,,Wallingford,,Item- 010713,4,Consumable,UK,,,,,,,Campbell Scientific,,,,,,,,,,
694,ETHERNET SWITCH INDUSTRIAL 5 PORT 100M/1000M (5-30VDC),,,"09191",2025-04-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,113.05,,,Excellent,,false,,,,Wallingford,,Item-11119,1,Fixed,UK,Brainboxes,,,,,,,,,,,,,,,,
695,ETHERNET SWITCH INDUSTRIAL 5 PORT 100M/1000M (5-30VDC),,,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,113.05,,,Excellent,,false,,,,Wallingford,,Item-11119,1,Fixed,UK,Brainboxes,,,,,,,,,,,,,,,,
696,ETHERNET SWITCH INDUSTRIAL 5 PORT 100M/1000M (5-30VDC),,,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,113.05,,,Excellent,,false,,,,Wallingford,,Item-11119,1,Fixed,UK,Brainboxes,,,,,,,,,,,,,,,,
697,ETHERNET SWITCH INDUSTRIAL 5 PORT 100M/1000M (5-30VDC),,,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,113.05,,,Excellent,,false,,,,Wallingford,,Item-11119,1,Fixed,UK,Brainboxes,,,,,,,,,,,,,,,,
698,Finapp snow water equivalent and soil moisture system C/W DSI-12 Module,F3-0166/F3-0177,"257 Probe","09191",2025-05-19 00:00:00.000,,"21118",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,,1,Fixed,,F3,,,,,,Finapp,,,,,,,,,,
699,Finapp snow water equivalent and soil moisture system C/W DSI-12 Module,F3-0169/F3-0175,"258 Probe","09191",2025-05-19 00:00:00.000,,"21118",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,,1,Fixed,,F3,,,,,,Finapp,,,,,,,,,,
700,Finapp snow water equivalent and soil moisture system C/W DSI-12 Module,F3-0167/F3-0176,"259 Probe","09191",2025-04-22 00:00:00.000,,"21118",2025-02-04 00:00:00.000,,,,,Excellent,,false,,,,Wallingford,,,1,Fixed,,F3,,,,,,Finapp,,,,,,,,,,
701,HFP01SC HEAT FLUX SENSOR SELF CALIBRATING C/W 5M CABLE,"8317",,"09191",2025-04-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,749.16,,,Excellent,,false,,,,Wallingford,,Item 009625,1,Fixed,Netherlands,HFP01SC-05,,,,,,Hukseflux,,,,,,,,,,
702,HFP01SC HEAT FLUX SENSOR SELF CALIBRATING C/W 5M CABLE,"8318",,"09191",2025-04-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,749.16,,,Excellent,,false,,,,Wallingford,,Item 009625,1,Fixed,Netherlands,HFP01SC-05,,,,,,Hukseflux,,,,,,,,,,
703,HFP01SC HEAT FLUX SENSOR SELF CALIBRATING C/W 5M CABLE,"8320",,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,749.16,,,Excellent,,false,,,,Wallingford,,Item 009625,1,Fixed,Netherlands,HFP01SC-05,,,,,,Hukseflux,,,,,,,,,,
704,HFP01SC HEAT FLUX SENSOR SELF CALIBRATING C/W 5M CABLE,"8319",,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,749.16,,,Excellent,,false,,,,Wallingford,,Item 009625,1,Fixed,Netherlands,HFP01SC-05,,,,,,Hukseflux,,,,,,,,,,
705,HFP01SC HEAT FLUX SENSOR SELF CALIBRATING C/W 5M CABLE,"8324",,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,749.16,,,Excellent,,false,,,,Wallingford,,Item 009625,1,Fixed,Netherlands,HFP01SC-05,,,,,,Hukseflux,,,,,,,,,,
706,HFP01SC HEAT FLUX SENSOR SELF CALIBRATING C/W 5M CABLE,"8323",,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,749.16,,,Excellent,,false,,,,Wallingford,,Item 009625,1,Fixed,Netherlands,HFP01SC-05,,,,,,Hukseflux,,,,,,,,,,
707,HFP01SC HEAT FLUX SENSOR SELF CALIBRATING C/W 5M CABLE,"8321",,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,749.16,,,Excellent,,false,,,,Wallingford,,Item 009625,1,Fixed,Netherlands,HFP01SC-05,,,,,,Hukseflux,,,,,,,,,,
708,HFP01SC HEAT FLUX SENSOR SELF CALIBRATING C/W 5M CABLE,"8322",,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,749.16,,,Excellent,,false,,,,Wallingford,,Item 009625,1,Fixed,Netherlands,HFP01SC-05,,,,,,Hukseflux,,,,,,,,,,
709,HMP155A TEMPERATURE & RELATIVE HUMIDITY PROBE C.W 3M cable,W2646826,,"09191",2025-04-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,984.3,,,Excellent,,false,,,,Wallingford,,Item 010778,1,Fixed,UK,HMP155A,,,,,,Campbell Scientific,,,,,,,,,,
710,HMP155A TEMPERATURE & RELATIVE HUMIDITY PROBE C.W 3M cable,X1148396,,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,984.3,,,Excellent,,false,,,,Wallingford,,Item 010778,1,Fixed,UK,HMP155A,,,,,,Campbell Scientific,,,,,,,,,,
711,HMP155A TEMPERATURE & RELATIVE HUMIDITY PROBE C.W 3M cable,X1148397,,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,984.3,,,Excellent,,false,,,,Wallingford,,Item 010778,1,Fixed,UK,HMP155A,,,,,,Campbell Scientific,,,,,,,,,,
712,HMP155A TEMPERATURE & RELATIVE HUMIDITY PROBE C.W 3M cable,X1148395,,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,984.3,,,Excellent,,false,,,,Wallingford,,Item 010778,1,Fixed,UK,HMP155A,,,,,,Campbell Scientific,,,,,,,,,,
713,Industrial LoRaWAN Cellular Gateway,"09270224030014",B092702,"09191",2025-05-23 00:00:00.000,,"22019",2025-05-07 00:00:00.000,,424.8,,,Excellent,,false,,,,Wallingford,,"IMEI:867929069305604, Series:LG5100",1,Fixed,China,LG5100-BAB-4L-A06GL,,,,,,Robustel,,,,,,,,,,
714,Industrial LoRaWAN Cellular Gateway,"09270224030015",B092702,"09191",2025-05-23 00:00:00.000,,"22019",2025-05-07 00:00:00.000,,424.8,,,Excellent,,false,,,,Wallingford,,"IMEI:867929069277384, Series:LG5100",1,Fixed,China,LG5100-BAB-4L-A06GL,,,,,,Robustel,,,,,,,,,,
715,Industrial LoRaWAN Cellular Gateway,"09270224030011",B092702,"09191",2025-05-23 00:00:00.000,,"22019",2025-05-07 00:00:00.000,,424.8,,,Excellent,,false,,,,Wallingford,,"IMEI:867929069309542, Series:LG5100",1,Fixed,China,LG5100-BAB-4L-A06GL,,,,,,Robustel,,,,,,,,,,
716,LX60 4G/5G MODEM WITH DUAL ETHERNET,"7H4043516101B101","1104046","09191",2025-04-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,508.3,,,Excellent,,false,,,,Wallingford,, item-011514,1,Fixed,Vietnam,"LX60, AlEOS, EMEA",,,,,,Sierra Wireless Airlink,,,,,,,,,,
717,LX60 4G/5G MODEM WITH DUAL ETHERNET,"7H4043504520B101","1104046","09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,508.3,,,Excellent,,false,,,,Wallingford,, item-011514,1,Fixed,Vietnam,"LX60, AlEOS, EMEA",,,,,,Sierra Wireless Airlink,,,,,,,,,,
718,LX60 4G/5G MODEM WITH DUAL ETHERNET,"7H4043514701B101","1104046","09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,508.3,,,Excellent,,false,,,,Wallingford,, item-011514,1,Fixed,Vietnam,"LX60, AlEOS, EMEA",,,,,,Sierra Wireless Airlink,,,,,,,,,,
719,LX60 4G/5G MODEM WITH DUAL ETHERNET,"7H4043502001B101","1104046","09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,508.3,,,Excellent,,false,,,,Wallingford,, item-011514,1,Fixed,Vietnam,"LX60, AlEOS, EMEA",,,,,,Sierra Wireless Airlink,,,,,,,,,,
720,Mains PSU Plug-Top,"6508-03",,"09191",2025-05-23 00:00:00.000,,"22019",2025-05-07 00:00:00.000,,32.22,,,Excellent,,false,,,,Wallingford,,,3,Fixed,,,,,,,,,,,,,,,,,,
721,NR01 net rediation sensor,"4897",,"09191",2025-04-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,3191.75,,,Excellent,,false,,,,Wallingford,,Item 010504-005,1,Fixed,Netherlands,NR01,,,,,,Hukseflux,,,,,,,,,,
722,NR01 net rediation sensor,"4889",,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,3191.75,,,Excellent,,false,,,,Wallingford,,Item 010504-005,1,Fixed,Netherlands,NR01,,,,,,Hukseflux,,,,,,,,,,
723,NR01 net rediation sensor,"4896",,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,3191.75,,,Excellent,,false,,,,Wallingford,,Item 010504-005,1,Fixed,Netherlands,NR01,,,,,,Hukseflux,,,,,,,,,,
724,NR01,"4888",,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,3191.75,,,Excellent,,false,Radiometer,,,SE-CARWE-01-WS,,Item 010504-005,1,Field site infrastructure,Huskeflux,NR01,,,,,,Hukseflux,,"2m",,"20cm",,Radiometer,,Cleaning of sensor faces,,
725,Paddle Antenna,"230008281",PWB-BC3G-38-RSMAP,"09191",2025-05-23 00:00:00.000,,"22019",2025-05-07 00:00:00.000,,70.56,,,Excellent,,false,,,,Wallingford,,"698-960/1710-3800Mhz TRM ANT RA SP",6,Fixed,UK,,,,,,,Panorama Antennas Ltd,,,,,,,,,, 
726,S2-411 NDVI UPWARD RADIOMETER C/W SDI-12 OUTPUT & 5M CABLE,"1750",,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,623.9,,,Excellent,,false,,,,Wallingford,,Item 011455,1,Fixed,USA,S2-411,,,,,,Apogee Instrument,,,,,,,,,,
727,S2-411 NDVI UPWARD RADIOMETER C/W SDI-12 OUTPUT & 5M CABLE,"1707",,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,623.9,,,Excellent,,false,,,,Wallingford,,Item 011455,1,Fixed,USA,S2-411,,,,,,Apogee Instrument,,,,,,,,,,
728,S2-411 NDVI UPWARD RADIOMETER C/W SDI-12 OUTPUT & 5M CABLE,"1704",,"09191",2025-04-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,623.9,,,Excellent,,false,,,,Wallingford,,Item 011455,1,Fixed,USA,S2-411,,,,,,Apogee Instrument,,,,,,,,,,
729,S2-411 NDVI UPWARD RADIOMETER C/W SDI-12 OUTPUT & 5M CABLE,"1706",,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,623.9,,,Excellent,,false,,,,Wallingford,,Item 011455,1,Fixed,USA,S2-411,,,,,,Apogee Instrument,,,,,,,,,,
730,S2-412 NDVI DOWNWARD RADIOMETER C/W SDI-12 OUTPUT & 5M CABLE,"1931",,"09191",2025-04-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,623.9,,,Excellent,,false,,,,Wallingford,,Item 011456,1,Fixed,USA,S2-412,,,,,,Apogee Instrument,,,,,,,,,,
731,S2-412 NDVI DOWNWARD RADIOMETER C/W SDI-12 OUTPUT & 5M CABLE,"1932",,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,623.9,,,Excellent,,false,,,,Wallingford,,Item 011456,1,Fixed,USA,S2-412,,,,,,Apogee Instrument,,,,,,,,,,
732,S2-412 NDVI DOWNWARD RADIOMETER C/W SDI-12 OUTPUT & 5M CABLE,"1934",,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,623.9,,,Excellent,,false,,,,Wallingford,,Item 011456,1,Fixed,USA,S2-412,,,,,,Apogee Instrument,,,,,,,,,,
733,S2-412 NDVI DOWNWARD RADIOMETER C/W SDI-12 OUTPUT & 5M CABLE,"1933",,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,623.9,,,Excellent,,false,,,,Wallingford,,Item 011456,1,Fixed,USA,S2-412,,,,,,Apogee Instrument,,,,,,,,,,
734,SBS 500 Rain guage,"251056",,"09191",2025-05-22 00:00:00.000,,"20924-1",2025-02-04 00:00:00.000,,784.98,,,Excellent,,false,,,,Wallingford,,Un-Heated C/W 6M cable Item-010108,1,Fixed,UK,,,,,,,,,,,,,,,,,
735,SBS 500 Rain guage,"251057",,"09191",2025-05-19 00:00:00.000,,"20924-2",2025-02-04 00:00:00.000,,784.98,,,Excellent,,false,,,,Wallingford,,Un-Heated C/W 6M cable Item-010108,1,Fixed,UK,,,,,,,,,,,,,,,,,
736,SBS 500 Rain guage,"251055",,"09191",2025-05-19 00:00:00.000,,"20924-3",2025-02-04 00:00:00.000,,784.98,,,Excellent,,false,,,,Wallingford,,Un-Heated C/W 6M cable Item-010108,1,Fixed,UK,,,,,,,,,,,,,,,,,
737,SBS 500 Rain guage,"251058",,"09191",2025-05-19 00:00:00.000,,"20924-4",2025-02-04 00:00:00.000,,784.98,,,Excellent,,false,,,,Wallingford,,Un-Heated C/W 6M cable Item-010108,1,Fixed,UK,,,,,,,,,,,,,,,,,
738,Screw Mount Antenna,"4981-01","2J7615B-868-100LL100-C20GGST","09191",2025-05-23 00:00:00.000,,"22019",2025-05-07 00:00:00.000,,32.22,,,Excellent,,false,,,,Wallingford,,,3,Fixed,,,,,,,,,,,,,,,,,,
